,BTCUSDT 1h,EURUSD 5m,AUDUSD 1h,XAUUSD 1h,USDJPY 15m,NZDUSD 4h,GBPUSD 4h,USDCHF 15m,USDCAD 1h
2024-04-10 00:00:00+00:00,-1.1246756136459155,0.0,4.901383129603439,0.0,0.0,0.0,-0.12662463510283473,0.0,0.9195992066693398
2024-04-11 00:00:00+00:00,-1.1595287678541486,0.0,0.0,0.18292526161824751,15.061766722414621,0.5237861883547968,0.0,0.0,0.0
2024-04-12 00:00:00+00:00,0.0,0.0,-1.0423530713853546,1.9538643920131946,0.0,0.0,0.0,0.0,0.0
2024-04-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.4083663471533907,0.0,0.0
2024-04-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1430873750436445,0.0
2024-04-18 00:00:00+00:00,-1.1155070478189613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738635113361439
2024-04-19 00:00:00+00:00,-1.1297348250533843,0.0,0.0,0.0,0.0,0.0,-0.4507527291588471,0.0,-1.104364860531745
2024-04-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-21 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.4333766356187836,0.0,0.0,-1.1733286538693333,0.0
2024-04-22 00:00:00+00:00,0.0,0.0,0.0,1.9291792764313935,0.0,0.0,0.0,0.0,0.0
2024-04-23 00:00:00+00:00,0.0,0.0,0.0,0.9135392737477273,0.0,0.0,0.0,0.0,0.0
2024-04-24 00:00:00+00:00,0.0,0.0,-1.0626338739488579,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9887429340110845
2024-04-26 00:00:00+00:00,0.0,-1.7403690438360833,0.0,0.0,0.0,0.0,0.0,-1.147983861698496,0.0
2024-04-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30 00:00:00+00:00,0.0,0.0,7.5694099113457884,2.231213734069637,0.0,-0.4550567367710326,0.0,0.0,0.0
2024-05-01 00:00:00+00:00,15.086677255007853,0.0,0.0,-1.0618170270765568,0.0,0.0,0.0,2.95068925370703,0.0
2024-05-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9124835914686966
2024-05-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07 00:00:00+00:00,0.0,0.0,1.7080522651608185,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09 00:00:00+00:00,0.0,0.0,0.0,0.1600739603007046,0.0,0.0,0.0,0.0,0.8714200096970348
2024-05-10 00:00:00+00:00,0.0,0.0,0.0,0.8761712039462319,0.0,0.0,0.0,-0.8291599059741339,0.0
2024-05-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 00:00:00+00:00,1.311419804044292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 00:00:00+00:00,0.0,0.0,0.0,0.0,6.45418021075251,0.0,0.0,-2.3296336884954134,0.0
2024-05-15 00:00:00+00:00,0.0,0.0,-2.120934792016704,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 00:00:00+00:00,0.0,0.0,0.0,0.4142560749147202,0.0,0.0,0.0,-1.141647206509645,0.0
2024-05-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20 00:00:00+00:00,0.0,0.0,0.0,-1.0648535576994977,0.0,0.0,0.0,0.0,-1.1759305236242337
2024-05-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1273397869443633
2024-05-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23 00:00:00+00:00,0.0,0.0,0.0,3.1148300057628955,0.0,0.0,0.0,0.0,0.0
2024-05-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12323625974060293
2024-05-27 00:00:00+00:00,0.0,0.0,0.0,0.0,-3.691504522122928,0.0,0.0,0.0,0.0
2024-05-28 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.2615984667921922,0.0,0.0,0.0,0.0
2024-05-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07942572811544704,0.0
2024-05-30 00:00:00+00:00,0.0,0.0,0.0,-1.060360072571305,0.0,0.0,0.0,0.0,0.0
2024-05-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8303386193197905
2024-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02 00:00:00+00:00,-1.2749030684211213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721818418373676
2024-06-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06 00:00:00+00:00,0.0,0.0,0.0,-1.0613971631908685,0.0,0.0,0.0,0.0,0.0
2024-06-07 00:00:00+00:00,0.0,0.0,-1.048229446095572,0.0,0.0,0.0,0.0,0.6739944201444436,0.0
2024-06-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-09 00:00:00+00:00,0.0,0.0,0.0,-0.2888159204596354,0.0,0.0,0.0,0.0,0.0
2024-06-10 00:00:00+00:00,-1.2583068849890842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.8278555403842001,0.0,0.0,0.0
2024-06-12 00:00:00+00:00,-1.1697151838738011,0.0,0.8867310936487535,-1.056542122235964,0.0,0.0,0.0,0.0,0.0
2024-06-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.5274686786008504,0.0,0.13565838733720814
2024-06-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17 00:00:00+00:00,-1.3660188477236732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867500493970652
2024-06-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20 00:00:00+00:00,0.0,0.0,0.0,0.8969542351338496,0.0,0.0,0.0,0.0,0.0
2024-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095348807328013,0.0
2024-06-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27 00:00:00+00:00,0.0,0.0,0.0,-0.17457762866933133,0.0,0.0,0.0,0.0,0.0
2024-06-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19435598745312713
2024-07-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1572223534012154
2024-07-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821305936544307
2024-07-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 00:00:00+00:00,0.0,0.0,0.0,0.6667873619416249,0.0,0.0,0.0,0.0,0.0
2024-07-05 00:00:00+00:00,0.0,0.0,-1.0690830838480843,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08 00:00:00+00:00,-1.1323551812778858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.2139569983297607,0.0,0.0,0.0,0.0
2024-07-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.17999527898877268,-3.472780779814709,0.0
2024-07-12 00:00:00+00:00,0.0,0.0,0.0,0.3788001060893235,0.0,0.0,0.0,-2.318075292032046,-0.5200937337764651
2024-07-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22835582990399897
2024-07-15 00:00:00+00:00,0.0,0.0,1.2030568371311305,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16 00:00:00+00:00,0.0,0.0,0.0,-1.0752730093173444,0.0,0.0,0.0,0.0,0.0
2024-07-17 00:00:00+00:00,0.0,0.0,0.0,1.949379921941412,0.0,0.0,-1.0360897965804667,13.615286891249585,0.0
2024-07-18 00:00:00+00:00,0.0,0.0,-1.0701362618612293,0.0,-1.188234293345132,0.0,0.0,0.0,0.0
2024-07-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23 00:00:00+00:00,-1.3552922522481086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24 00:00:00+00:00,0.0,0.0,0.0,-1.0579982453848087,0.0,0.0,0.0,0.0,0.0
2024-07-25 00:00:00+00:00,0.0,0.0,0.0,0.6885867086516942,0.0,0.0,0.0,0.0,0.0
2024-07-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.657071708261333,0.0
2024-07-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28 00:00:00+00:00,0.0,0.0,0.0,0.0,-0.5146435888884386,0.0,0.0,0.0,0.0
2024-07-29 00:00:00+00:00,-1.1626520338535948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31 00:00:00+00:00,0.0,0.0,0.0,0.9144439118822517,0.0,0.0,0.0,3.4472993800496643,0.8413828577140479
2024-08-01 00:00:00+00:00,0.0,0.0,0.0,-0.7112680996081152,0.0,0.26307141955498126,-0.7052694419310066,0.0,0.902235971460061
2024-08-02 00:00:00+00:00,0.0,0.0,0.5189144315757263,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 00:00:00+00:00,0.0,0.0,-1.0323399132783466,1.9672738949526256,0.0,0.0,0.0,0.0,0.9232500532780427
2024-08-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.14071376874989597,0.0,0.0
2024-08-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 00:00:00+00:00,0.0,-1.7277599233066154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.196759579057228,0.48668247292204697,0.0,0.0,0.0
2024-08-12 00:00:00+00:00,-1.1672649065233816,0.0,0.0,0.0,0.0,0.0,-0.06048091221483522,0.0,0.0
2024-08-13 00:00:00+00:00,-1.2007200871660226,0.0,-1.0597268842145269,0.0,0.0,0.0,0.0,0.0,0.07379733015160128
2024-08-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11243576981902532,0.0
2024-08-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1240344083472797
2024-08-16 00:00:00+00:00,0.0,0.0,-1.0624617950745272,0.0,0.0,0.0,-1.0218537855586878,-1.1355342250298621,0.0
2024-08-17 00:00:00+00:00,0.07893684028846619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-18 00:00:00+00:00,0.0,0.0,0.0,0.9945533363551546,0.0,0.0,0.0,0.0,0.0
2024-08-19 00:00:00+00:00,-1.1968338638523786,0.0,0.0,0.0,-1.257268347155289,0.0,0.0,4.008028435977099,0.0
2024-08-20 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23 00:00:00+00:00,0.0,0.0,-1.0531824266140029,-0.7007387065621871,-1.1159946958857587,0.0,0.0,0.0,0.0
2024-08-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-25 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.3242110090142613,0.0,0.0,0.0
2024-08-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008956457307054142,0.0,0.0
2024-08-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.6484324588902198,0.0,-1.120068053403061,0.23294859618669866
2024-08-30 00:00:00+00:00,0.0,0.0,2.563195294289265,0.0,0.0,0.0,2.9572153921985906,0.0,0.0
2024-08-31 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8022399188351215,0.0
2024-09-04 00:00:00+00:00,0.0,0.0,1.174831286208711,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010943446085079423
2024-09-06 00:00:00+00:00,15.704906336533027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173577163155203
2024-09-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09 00:00:00+00:00,0.0,0.0,-0.5823572065835173,0.0,-1.093616239440358,0.0,0.0,0.0,0.0
2024-09-10 00:00:00+00:00,4.463169873571266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.149373994676704,0.0
2024-09-12 00:00:00+00:00,0.0,0.0,0.0,0.8220171971143014,-1.095857212130294,-0.21182537425001435,0.0,0.0,0.22566514578416125
2024-09-13 00:00:00+00:00,0.0,0.0,0.5831648155711094,1.0576297774695835,0.0,0.0,1.5946863137781855,0.0,0.0
2024-09-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7903042664584425
2024-09-17 00:00:00+00:00,-1.2003133607384815,0.0,0.0,0.0,-1.091374591296813,0.0,0.0,0.0,0.8293193649193685
2024-09-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8911844714681384
2024-09-19 00:00:00+00:00,0.0,0.0,0.0,-1.0404647679968473,0.0,0.0,0.0,0.0,-1.0893734913945472
2024-09-20 00:00:00+00:00,0.0,0.0,0.0,1.3658799991013875,0.0,0.0,0.0,0.0,0.0
2024-09-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-22 00:00:00+00:00,-1.294299241937794,0.0,0.0,0.0,0.0,0.16788330235584545,0.0,1.5932350572706258,0.0
2024-09-23 00:00:00+00:00,-1.4513812626455969,0.0,0.0,0.0,0.0,0.0,-0.7887294327616565,0.0,0.0
2024-09-24 00:00:00+00:00,0.0,0.0,-1.0554414372486285,0.0,-1.081709959293376,-1.0452884755847023,0.0,0.0,0.0
2024-09-25 00:00:00+00:00,0.0,0.0,0.0,-0.2604787343016372,0.0,0.0,-1.0365797531915795,-1.1080169059186464,0.0
2024-09-26 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.20564314677258766,0.0,-3.2829584061575536,0.0
2024-09-27 00:00:00+00:00,0.0,0.0,-1.058196691353923,0.0,0.0,0.0,0.7821805077961878,0.0,0.0
2024-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.0837980900161333,0.0,0.0,-1.135861187265427,0.0
2024-10-01 00:00:00+00:00,0.0,0.0,0.0,-0.4053218217160951,0.0,-0.062024233770126884,-1.0372839877036655,1.727953719046442,0.21525750568188964
2024-10-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866391160388784
2024-10-04 00:00:00+00:00,-1.1518007733460578,0.0,-1.0530608193538264,0.0,0.0,-1.0374570332235329,0.0,0.0,0.0
2024-10-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.41718018836852844,0.0,0.0
2024-10-08 00:00:00+00:00,0.0,0.0,0.0,-1.0624007721583164,-1.0792731238886046,0.0,0.0,0.0,0.0
2024-10-09 00:00:00+00:00,0.0,0.0,0.0,0.10374050555512371,0.0,0.0,0.0,0.0,0.0
2024-10-10 00:00:00+00:00,0.0,0.0,0.0,0.0,3.06374684167976,0.12709731728264168,0.0,0.17584607398720037,0.0
2024-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.037587078303827785,0.0,0.0
2024-10-12 00:00:00+00:00,2.4156054077484237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0,-2.8972838632558067,0.0,0.0,0.0,0.0
2024-10-16 00:00:00+00:00,0.0,0.0,-0.6914812980898832,0.0,-1.1215346099630292,0.0,-0.21612769305652527,0.0,0.0
2024-10-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15636984306409152
2024-10-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-20 00:00:00+00:00,0.0,0.0,0.0,0.0,1.6817187703967291,0.0,0.0,0.0,0.0
2024-10-21 00:00:00+00:00,-1.322995635885374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23 00:00:00+00:00,0.0,0.0,-1.0695525249508742,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24 00:00:00+00:00,1.403179165784639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25 00:00:00+00:00,-1.2940615167288714,0.0,0.0,0.0,-1.1201039905541939,0.0,0.8272188767249247,0.0,0.0
2024-10-26 00:00:00+00:00,-1.3018818336072113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29 00:00:00+00:00,0.0,0.0,0.0,0.3480784983676947,5.890032375033745,0.0,0.0,0.0,0.0
2024-10-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.096355527796711,0.0,0.0,0.0,-1.8924861553495154
2024-11-01 00:00:00+00:00,-2.3005932287046935,0.0,0.0,0.0,0.0,1.0758199325443194,0.0,-1.1065206038773616,-1.1196942196105142
2024-11-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 00:00:00+00:00,0.0,0.0,-1.0913343721402844,0.0,0.0,0.0,1.2086596700039098,0.0,0.0
2024-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.1109316455096723,0.0,0.0,0.0,0.0
2024-11-06 00:00:00+00:00,0.0,0.0,5.153897063282364,0.9290782405786187,-1.1247497692298067,1.170186592343289,0.0,0.0,0.9207891217220938
2024-11-07 00:00:00+00:00,0.0,0.0,0.0,0.05970030145079499,0.0,0.1795501777961532,0.0,3.4649723198377496,0.0
2024-11-08 00:00:00+00:00,0.0,0.0,3.1182375576240435,0.0,0.0,0.0,1.5643386004857507,0.0,0.0
2024-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0,-2.2368267772353474,0.0,0.0,0.0,0.0
2024-11-12 00:00:00+00:00,0.0,0.0,0.0,0.7400739968831859,0.0,-0.024242073764578178,-1.038520214022992,0.0,0.0
2024-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-1.0304977792376249,0.0,0.0
2024-11-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.0381933236101675,0.0,0.0,0.0
2024-11-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.10334911746601748,0.0,0.0,0.0
2024-11-18 00:00:00+00:00,-1.1986995187878347,0.0,-0.5843949712286396,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19 00:00:00+00:00,0.0,0.0,-1.0690137943884257,0.025474459493768142,0.0,0.0,0.0,0.0,0.0
2024-11-20 00:00:00+00:00,0.0,0.0,0.0,0.0,-1.1045967818589393,0.0,0.0,-1.1476637805276053,0.0
2024-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.9743662654452492,0.0,1.205643921151261,0.0
2024-11-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.963199903454057,0.0,0.0
2024-11-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25 00:00:00+00:00,11.995739254223976,-3.2102919579583142,5.132328035579295,0.0,0.0,0.0,0.0,0.0,0.8878428321338551
2024-11-26 00:00:00+00:00,0.0,0.0,0.0,-0.18018770033100986,0.0,0.5855093533194448,0.0,1.3618837776165447,0.0
2024-11-27 00:00:00+00:00,0.0,0.0,1.7136762916443298,0.0,0.0,0.0,-1.1220907978938044,0.0,0.0
2024-11-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29 00:00:00+00:00,1.6237444475072347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.4220572838156813,0.0,0.0,0.0
